acoustic_data,time_to_failure
1,2.2652981531
5,3.960297836
-1,7.0346976926
3,6.8638984278
0,5.485997534
5,10.355599253
-3,6.5347993604
-1,9.7765997829
15,7.5368959207
6,2.5663965581
7,8.6843998044
4,6.5717970439
6,6.6431995043
-1,6.8266979423
6,5.6317961093
4,0.6415975921
5,10.253296195
6,7.643797367
2,1.7327971088
10,1.9347982351
3,5.8600975815
2,2.4572975451
9,0.002698978813
4,10.140699095
10,10.994398961
2,3.5730992065
3,5.7924988975
5,0.71479688122
4,8.7530974758
3,4.1117994726
5,5.962796153
2,7.2661960826
-2,7.8566993088
9,3.3424974233
4,4.7694991177
7,5.2024990272
6,2.3565958573
3,9.0625978171
6,6.774698662
6,9.2796976288
-4,6.3276974605
11,0.76899794932
1,6.1046960275
5,0.94609960802
6,13.500699591
7,7.843298519
5,11.427995736
5,0.83589754402
5,3.6783985333
5,7.2910965629
-7,2.9123998335
5,12.366297557
4,8.1278984228
1,1.6407959506
1,14.070895738
-4,6.8946973569
5,4.5863967754
3,7.8565955373
2,3.6418982476
5,4.1528982683
16,2.6228982265
3,6.8244956737
4,6.3659981788
4,8.5444992637
3,4.476296571
6,2.2834980439
5,2.7542971333
4,2.6665986081
7,13.153899622
6,10.627997154
1,3.8740958164
-4,0.53859602092
2,4.1879976948
11,2.4205956011
10,5.5631991162
3,10.614998775
6,9.5585986212
9,8.2912994961
3,7.922095652
6,0.11079738943
7,11.587496156
9,3.0431993715
6,3.0445959358
6,11.325796362
0,3.6845967
2,0.94499871262
9,5.6233978778
10,0.21939563592
16,6.3622996736
9,1.5359969265
6,0.82729668861
8,0.60649983077
14,10.012998824
6,7.2540955372
30,11.023599471
4,7.6947964305
6,9.6521995335
4,3.8342955167
2,0.75709866091
5,8.6158974618
3,8.4455967278
2,2.7978988952
6,2.7722977399
2,5.210398977
0,13.692299078
3,1.4870993608
5,6.5601983493
7,8.0731991853
1,4.5172968833
10,15.010498367
4,5.7786983563
5,10.401199865
-1,3.7301956549
6,1.2267991554
4,6.0478971276
2,1.6336968194
5,9.6360960957
2,4.2491994147
10,1.3752965004
5,0.82439877322
0,3.5076982681
-5,1.8854956653
5,0.34499728042
6,1.2491985548
2,11.582196404
7,10.015098179
2,0.54489733506
3,3.0573968689
5,6.7103962753
5,2.047798313
4,14.606098527
5,4.4714978468
10,7.5071968301
6,8.1659992189
1,3.7682976529
-6,3.6590967761
0,4.6119988713
10,4.6780965059
9,8.2978992761
4,6.3492972063
5,8.4797955427
1,1.5025969372
7,3.6756983532
10,6.958999081
3,1.257395495
1,3.034999059
1,4.6108973386
8,11.851498529
6,11.082199458
5,6.6456990727
-22,16.024397367
8,7.5083955801
7,6.8308998658
0,4.6817991075
3,14.640196015
4,1.4061970964
9,6.7008992222
10,10.397495767
9,0.37089676435
5,1.1853982833
7,0.57109691642
5,7.1490975918
12,2.5099958772
2,1.5794986762
3,5.4540968599
4,4.8873958525
7,2.7351955013
5,3.5666991549
2,0.40439899587
-2,15.428595686
1,6.7968966898
6,8.0939996069
8,8.3364958252
7,14.354999319
19,6.2530984798
4,13.052697503
2,2.4376967598
7,0.80629820452
9,3.2275995955
5,4.8944958538
6,8.0349997256
5,1.3343995707
-2,6.4340989833
1,0.52609641569
-6,5.6184963891
1,12.855997928
2,11.29069863
3,6.5712976473
0,4.2369971286
3,3.2537979093
-2,4.8948980327
5,6.7329994306
3,10.731099747
3,3.3888958659
-1,5.3050990562
-27,2.7339960723
7,6.5403980686
15,4.072796195
7,0.51899961051
2,7.4591994174
2,4.1638993623
6,9.0429983508
17,2.584699322
7,1.2772971777
4,6.2835961763
1,12.678296714
6,0.17399735725
3,14.172996931
-3,5.852496441
4,3.3579978453
2,6.4516978813
2,6.9689956758
3,7.8092995519
7,11.25019788
7,4.9113975747
9,5.7355986319
4,2.7765994474
4,2.2552977757
6,3.3456986256
6,14.24329847
3,5.2094987204
1,10.989498047
10,0.5543990771
1,3.3256984071
1,8.7822999586
1,5.4834974541
1,1.0070995034
10,10.448099726
8,9.4963981032
13,1.3901980294
3,4.4305976134
9,1.9489987961
3,7.7825965213
4,4.2093991999
8,9.2530987631
6,6.3403983612
4,10.570399326
9,4.4843995742
5,3.4330975154
-9,0.43689859847
4,2.8116990954
7,10.866696646
3,3.8735958908
-3,5.9928999596
4,15.490296996
4,6.380898331
0,5.0997987534
7,7.6614959248
3,7.1570958413
3,8.3563996732
6,3.7482984753
16,11.69189957
-4,4.7758963127
-30,2.255498439
6,9.0732957997
-2,3.7623957775
6,7.1681965055
-2,0.32179949763
2,2.8718976094
6,5.8430960289
5,5.5327960919
5,5.1556971044
14,5.8089973409
8,5.7832982634
7,9.3775999764
3,8.6014969603
5,7.1724967393
6,6.894297779
9,0.26609844646
1,10.9619983
6,7.6522985381
4,0.39429748501
3,7.722596945
8,3.38999986
3,1.370498782
6,3.1772960352
10,2.1212986355
8,7.6172978326
3,14.945597529
6,8.6200974604
-1,8.6550978909
6,10.266098373
8,9.9367971254
18,4.7342955907
3,5.4455961643
6,7.5476986168
2,4.3667965676
8,8.6371979117
8,4.435397236
4,4.2507994453
7,8.0709991919
4,6.7967972247
8,1.9252956014
0,6.9442963402
6,10.729998736
8,12.77069665
-1,11.780095794
1,3.7575978249
5,8.3871973628
6,0.088295557095
4,1.3916983634
0,2.6064982945
9,4.4354985629
7,0.68079602011
3,0.02299831964
9,1.5417962949
7,6.3697960971
3,5.4169990306
2,3.312296153
1,4.6746963465
2,0.18169968512
8,5.4526996299
7,13.292196179
-7,2.7519993857
6,8.2470960721
11,4.896196925
5,5.4674960443
8,3.562297061
8,11.633296985
1,11.275798056
7,6.224897255
12,2.1223999093
0,9.9574960729
8,4.8343964704
5,7.8671977903
13,8.3847987675
11,3.9003979649
3,9.1891993098
7,8.3220976422
13,0.4436998471
2,11.004995836
0,4.5838999182
8,1.8247991488
5,1.9786987657
9,1.2630968856
-18,2.9474975433
6,9.5074958584
4,6.0739997374
6,5.3854959197
-6,5.5529960589
7,9.539898837
2,6.4935955694
0,2.9393967972
5,9.5765965951
1,5.4759978675
5,2.1988969529
10,4.6911991688
4,7.1649963719
0,2.2838962574
0,1.840299168
-1,7.4710986344
10,5.5307967052
6,3.9452971259
7,6.8313977456
8,13.601699004
3,0.041499264095
0,8.2299971281
6,11.96009833
-1,0.77459861197
10,5.7274956926
2,5.5068992204
24,8.0310955826
3,0.42299591971
4,8.8530992227
5,4.4266977398
6,3.051096045
4,8.305600003
2,1.078596298
7,8.9858967974
5,4.5566978521
6,4.3258968557
10,0.89389791846
4,15.682898313
1,1.287199266
-11,2.9829983273
7,4.0656980691
4,4.8444956268
7,7.9508992053
-1,3.7165968949
4,14.275195749
5,9.8488976335
7,1.1273974959
6,3.6399997342
1,4.5421978209
5,2.8966984606
18,5.2612962599
1,6.6318988419
-1,0.53569685239
5,9.2967983394
6,9.0541984889
3,5.8615986043
8,0.87739996072
5,2.8744964301
4,4.7748982472
2,13.16019843
17,0.26239739397
7,4.4055957033
6,1.8847992149
-1,10.206399167
6,4.2138997036
10,1.5375975676
-53,5.2983998708
5,12.621698252
4,0.074196752523
8,3.8616997993
-25,4.0916994056
5,6.3792993124
4,9.3771989205
1,7.4021991433
14,8.7413987386
-2,7.3134992728
-1,4.6018982877
8,1.6052981108
6,8.6520987873
5,3.2026964969
6,8.6365993936
8,9.1199964872
16,4.3544961779
3,9.5378960891
2,9.8745962815
7,2.7222988377
2,1.1822967777
4,8.2209968503
6,11.69709838
8,3.0745963622
4,5.2906967886
4,3.7703983515
9,7.6034981407
2,8.3443998235
11,3.7492996545
0,5.300398131
3,6.0173979689
4,11.750396553
3,0.78589620202
10,4.1536983224
3,3.1400963476
5,7.1587998445
5,4.1916991545
2,5.9197981548
5,0.17999959163
3,0.9043997712
5,2.974995543
3,6.0398965914
9,6.4378995482
-5,1.7532989153
4,1.0847988984
1,13.792098077
5,2.0737958367
2,3.0292967158
6,2.6448996457
7,5.0189966179
3,4.6155955034
-4,4.5826989811
5,10.961998849
4,2.4402964202
-1,4.8109983042
7,8.6093973529
4,2.4531957115
8,4.2853982414
3,8.0171979278
3,8.9897999557
8,6.7145976246
-4,1.7752958096
8,3.3945993117
8,7.9651968742
9,6.7967986186
-2,6.2179980587
-2,0.69029747716
53,0.30929930536
5,8.2124983878
4,11.04129818
6,3.5665960386
6,7.4289970979
5,8.904099432
2,10.235197843
-3,5.0486963513
2,7.0402979451
5,12.398398299
2,10.851297308
6,2.9605975972
1,2.4388967535
10,8.1598979423
3,10.078299123
6,1.880196538
3,3.4952977718
8,7.6347996396
4,0.50819808852
8,4.6508966777
3,11.313997751
-8,0.79029937382
8,4.1177980208
4,7.2862972717
5,6.3443958397
6,14.364496303
16,4.5699969186
2,12.04309566
6,6.6533964202
8,10.358197682
0,8.9456984896
1,11.946098063
8,0.93079972032
4,4.0214986359
-1,3.3500961034
6,0.14029650961
-3,4.5458969921
5,3.7482985831
4,9.7153988667
1,7.6374987105
-1,10.28899637
11,5.5211988447
8,7.5022979555
-6,7.0517965375
3,3.9793964129
3,1.2048985717
-44,9.041996231
4,2.7367958471
7,5.8165982571
2,4.3895974773
2,14.614598698
3,2.1567972964
19,4.408297682
2,8.8923988314
3,8.2263975881
4,3.2319962119
8,5.084899085
6,3.9954964037
1,6.1165962287
20,1.9965979928
4,6.9335993175
3,5.1270980723
6,0.78679695249
7,2.5392978865
4,3.4921967293
3,2.3168977225
9,12.294997136
5,4.0747962364
6,5.8924986848
-3,9.6265985465
6,4.5784980571
8,13.878498657
4,6.623199583
0,6.2574969989
11,10.192599794
7,5.0790964286
1,5.0769965903
3,11.381297229
6,8.1188990569
